match_id,team,player,role,batter_score_scaled,bowler_score_scaled
1229326,Sunrisers,KL Midwood,allrounder,0.2053633038474581,0.13565785512103343
1229326,Sunrisers,AD Carr,batter,0.26368039854022873,
1229326,Sunrisers,FC Wilson,batter,0.41191967081666736,
1229326,Sunrisers,ND Dattani,allrounder,0.38555019503226806,0.02285538834959641
1229326,Sunrisers,MK Villiers,bowler,0.32075599504363356,0.20790278116608993
1229326,Sunrisers,G Scrivens,allrounder,0.4109633083948094,0.1610092400647247
1229326,Sunrisers,AJ Macleod,allrounder,0.3979357733860548,0.21059431290067393
1229326,Sunrisers,J Gardner,allrounder,0.41135666032816454,0.1770064909874787
1229326,Sunrisers,Sonali Patel,bowler,0.12175354398518555,0.46640255397747316
1229326,Sunrisers,KS Castle,allrounder,0.32830915021533935,0.39394573820345774
1229326,Sunrisers,KJ Wolfe,bowler,0.09685150358063518,0.26188167553151537
1229326,Southern Vipers,GL Adams,batter,0.8952451949903144,0.7655163687208961
1229326,Southern Vipers,DN Wyatt,allrounder,0.627236589798195,0.48238138492233934
1229326,Southern Vipers,ME Bouchier,batter,0.5543396520655693,0.30971317717180163
1229326,Southern Vipers,CE Dean,allrounder,0.38791955262021754,0.7022567219055044
1229326,Southern Vipers,PJ Scholfield,allrounder,0.3478081260685897,0.5569582038861081
1229326,Southern Vipers,E Windsor,batter,0.3702282637170802,0.0
1229326,Southern Vipers,EM McCaughan,batter,0.3810795982279273,
1229326,Southern Vipers,CE Rudd,batter,0.23415224232809964,
1229326,Southern Vipers,TG Norris,bowler,0.2234416860882584,0.7285435310093392
1229326,Southern Vipers,AZ Monaghan,allrounder,0.09079108962043199,0.41662642584008447
1229326,Southern Vipers,LK Bell,bowler,0.19667584023778814,0.5636933193848911
1229329,South East Stars,BF Smith,allrounder,0.5118465577218909,0.5591872130029364
1229329,South East Stars,A Capsey,allrounder,0.4219595910799785,0.33726593784390335
1229329,South East Stars,A Cranstone,batter,0.3704301038344772,
1229329,South East Stars,SIR Dunkley,allrounder,0.6111757072936015,0.2656683471417178
1229329,South East Stars,AN Davidson-Richards,allrounder,0.37084036048011293,0.25728090120945807
1229329,South East Stars,SE Rowe,batter,0.22846631353941493,
1229329,South East Stars,HV Jones,allrounder,0.21470137515178225,0.2869307306370669
1229329,South East Stars,NE Farrant,bowler,0.22518217460200557,0.6894359596740012
1229329,South East Stars,R Southby,batter,0.2073936127490439,
1229329,South East Stars,FR Davies,bowler,0.19151104393029206,0.13779162974935966
1229329,South East Stars,GJ Gibbs,allrounder,0.289004787589399,0.08401362364876636
1229329,Western Storm,HC Knight,allrounder,0.7712366917362692,0.09307226439331343
1229329,Western Storm,FMK Morris,allrounder,0.4208689705088599,0.46429085768857903
1229329,Western Storm,SN Luff,batter,1.0,0.0035111182396003267
1229329,Western Storm,GM Hennessy,allrounder,0.4284280982801359,0.627683536024288
1229329,Western Storm,NAJ Wraith,batter,0.295181669255406,
1229329,Western Storm,KL George,allrounder,0.2156603036064039,0.2289683574440953
1229329,Western Storm,A Griffiths,allrounder,0.5083985904878391,0.18131330098020118
1229329,Western Storm,C Nicholas,bowler,0.2894108690000285,0.2422340437469307
1229329,Western Storm,A Shrubsole,bowler,0.4865744572567257,0.3178880833036016
1229329,Western Storm,E Corney,allrounder,0.17542360676875135,0.2347103552519004
1229329,Western Storm,N Holland,allrounder,0.09201348344653738,0.09494581821089415
1229330,Southern Vipers,GL Adams,batter,0.8952451949903144,0.7655163687208961
1229330,Southern Vipers,DN Wyatt,allrounder,0.627236589798195,0.48238138492233934
1229330,Southern Vipers,ME Bouchier,batter,0.5543396520655693,0.30971317717180163
1229330,Southern Vipers,CE Dean,allrounder,0.38791955262021754,0.7022567219055044
1229330,Southern Vipers,PJ Scholfield,allrounder,0.3478081260685897,0.5569582038861081
1229330,Southern Vipers,E Windsor,batter,0.3702282637170802,0.0
1229330,Southern Vipers,EM McCaughan,batter,0.3810795982279273,
1229330,Southern Vipers,CE Rudd,batter,0.23415224232809964,
1229330,Southern Vipers,TG Norris,bowler,0.2234416860882584,0.7285435310093392
1229330,Southern Vipers,AZ Monaghan,allrounder,0.09079108962043199,0.41662642584008447
1229330,Southern Vipers,LK Bell,bowler,0.19667584023778814,0.5636933193848911
1229330,Western Storm,HC Knight,allrounder,0.7712366917362692,0.09307226439331343
1229330,Western Storm,FMK Morris,allrounder,0.4208689705088599,0.46429085768857903
1229330,Western Storm,SN Luff,batter,1.0,0.0035111182396003267
1229330,Western Storm,GM Hennessy,allrounder,0.4284280982801359,0.627683536024288
1229330,Western Storm,NAJ Wraith,batter,0.295181669255406,
1229330,Western Storm,KL George,allrounder,0.2156603036064039,0.2289683574440953
1229330,Western Storm,A Griffiths,allrounder,0.5083985904878391,0.18131330098020118
1229330,Western Storm,LA Parfitt,batter,0.3418910028846253,0.0
1229330,Western Storm,E Corney,allrounder,0.17542360676875135,0.2347103552519004
1229330,Western Storm,C Nicholas,bowler,0.2894108690000285,0.2422340437469307
1229330,Western Storm,N Holland,allrounder,0.09201348344653738,0.09494581821089415
1229331,South East Stars,BF Smith,allrounder,0.5118465577218909,0.5591872130029364
1229331,South East Stars,A Capsey,allrounder,0.4219595910799785,0.33726593784390335
1229331,South East Stars,A Cranstone,batter,0.3704301038344772,
1229331,South East Stars,SIR Dunkley,allrounder,0.6111757072936015,0.2656683471417178
1229331,South East Stars,AN Davidson-Richards,allrounder,0.37084036048011293,0.25728090120945807
1229331,South East Stars,SE Rowe,batter,0.22846631353941493,
1229331,South East Stars,NE Farrant,bowler,0.22518217460200557,0.6894359596740012
1229331,South East Stars,HV Jones,allrounder,0.21470137515178225,0.2869307306370669
1229331,South East Stars,R Southby,batter,0.2073936127490439,
1229331,South East Stars,FR Davies,bowler,0.19151104393029206,0.13779162974935966
1229331,South East Stars,GJ Gibbs,allrounder,0.289004787589399,0.08401362364876636
1229331,Sunrisers,KL Midwood,allrounder,0.2053633038474581,0.13565785512103343
1229331,Sunrisers,AD Carr,batter,0.26368039854022873,
1229331,Sunrisers,FC Wilson,batter,0.41191967081666736,
1229331,Sunrisers,ND Dattani,allrounder,0.38555019503226806,0.02285538834959641
1229331,Sunrisers,MK Villiers,bowler,0.32075599504363356,0.20790278116608993
1229331,Sunrisers,G Scrivens,allrounder,0.4109633083948094,0.1610092400647247
1229331,Sunrisers,AJ Macleod,allrounder,0.3979357733860548,0.21059431290067393
1229331,Sunrisers,J Gardner,allrounder,0.41135666032816454,0.1770064909874787
1229331,Sunrisers,KS Castle,allrounder,0.32830915021533935,0.39394573820345774
1229331,Sunrisers,Sonali Patel,bowler,0.12175354398518555,0.46640255397747316
1229331,Sunrisers,KJ Wolfe,bowler,0.09685150358063518,0.26188167553151537
1229332,Thunder,L Marshall,batter,0.25095449928635793,
1229332,Thunder,GEB Boyce,batter,0.45632106360847857,0.0
1229332,Thunder,EL Lamb,allrounder,0.43513450089316397,0.1779060933437395
1229332,Thunder,E Threlkeld,batter,0.35401364165001403,
1229332,Thunder,N Brown,allrounder,0.3786393261868731,0.15048338173910908
1229332,Thunder,S Ecclestone,bowler,0.33290081175256037,0.7685220925564437
1229332,Thunder,KL Cross,bowler,0.32810200618167445,0.39742082521463545
1229332,Thunder,S Turner,bowler,0.035210340899064795,
1229332,Thunder,Olivia Thomas,bowler,0.061396894526275475,0.0
1229332,Thunder,A Hartley,bowler,0.21966870941178263,0.8195741761574996
1229332,Thunder,HE Jones,bowler,0.15023830492560677,0.6753261196030775
1229332,Central Sparks,E Jones,batter,0.8327814054691225,0.5860931307018512
1229332,Central Sparks,AE Jones,batter,0.6765972544182981,
1229332,Central Sparks,Marie Kelly,batter,0.5590152951576912,0.6025825735918954
1229332,Central Sparks,GM Davies,allrounder,0.4712445746247636,
1229332,Central Sparks,M Home,batter,0.12554767081244328,
1229332,Central Sparks,S Glenn,bowler,0.3212499282982713,0.4055116273954674
1229332,Central Sparks,CK Boycott,allrounder,0.23243121126106592,0.4325627208808078
1229332,Central Sparks,TF Brookes,allrounder,0.27366315752233494,0.22718841911788054
1229332,Central Sparks,GK Davis,bowler,0.19542338659149622,0.4912667308366721
1229332,Central Sparks,EL Arlott,bowler,0.2978470811952615,0.4474165781113826
1229332,Central Sparks,IECM Wong,bowler,0.20963878562812377,0.545220371748887
1229333,Northern Diamonds,L Winfield,batter,0.4395128664713804,
1229333,Northern Diamonds,HJ Armitage,allrounder,0.5266038988186567,0.4677097693616001
1229333,Northern Diamonds,NR Sciver,allrounder,0.5161535504128602,0.46000595221115753
1229333,Northern Diamonds,SL Kalis,batter,0.6316863720664646,
1229333,Northern Diamonds,KH Brunt,allrounder,0.18237487758717888,0.9285209348988358
1229333,Northern Diamonds,JL Gunn,allrounder,0.4306839395883309,0.636681463734035
1229333,Northern Diamonds,BAM Heath,batter,0.4594946407645101,
1229333,Northern Diamonds,AL MacDonald,allrounder,0.3237999439275878,0.24925112674232483
1229333,Northern Diamonds,LCN Smith,bowler,0.3150661257052107,0.7160289646626912
1229333,Northern Diamonds,BA Langston,bowler,0.45405353431849343,0.9152442716629107
1229333,Northern Diamonds,KA Levick,bowler,0.15327561005316406,0.8447622147036649
1229333,Lightning,TT Beaumont,batter,0.42832489719489875,
1229333,Lightning,SJ Bryce,batter,0.7821749847895861,
1229333,Lightning,KE Bryce,allrounder,0.6679166382687136,0.7989149347354263
1229333,Lightning,B Ellis,allrounder,0.25921600250326166,0.29352991101566955
1229333,Lightning,LF Higham,bowler,0.270313105894651,0.4824703978865179
1229333,Lightning,RA Fackrell (L),allrounder,0.09731172695498234,
1229333,Lightning,T Graves,allrounder,0.40388097504432396,0.6005555991352269
1229333,Lightning,N Harman,bowler,0.23780723012251492,0.10234691992297686
1229333,Lightning,KL Gordon,bowler,0.2017297429728317,0.7963736054596268
1229333,Lightning,S Munro,bowler,0.15274397810714094,0.3572681282150812
1229333,Lightning,G Ballinger,bowler,0.1993144419454172,0.038568356972847696
1229334,Thunder,L Marshall,batter,0.25095449928635793,
1229334,Thunder,GEB Boyce,batter,0.45632106360847857,0.0
1229334,Thunder,L Jackson,allrounder,0.1601402213128486,0.5322072456271846
1229334,Thunder,E Threlkeld,batter,0.35401364165001403,
1229334,Thunder,N Brown,allrounder,0.3786393261868731,0.15048338173910908
1229334,Thunder,R Duckworth,batter,0.15732973223925717,
1229334,Thunder,L Heap,bowler,0.15902004210652826,0.18819345818132713
1229334,Thunder,Olivia Thomas,bowler,0.061396894526275475,0.0
1229334,Thunder,AE Dyson,bowler,0.18122715899490052,0.09217613023019161
1229334,Thunder,A Hartley,bowler,0.21966870941178263,0.8195741761574996
1229334,Thunder,HE Jones,bowler,0.15023830492560677,0.6753261196030775
1229334,Central Sparks,E Jones,batter,0.8327814054691225,0.5860931307018512
1229334,Central Sparks,GM Davies,allrounder,0.4712445746247636,
1229334,Central Sparks,Marie Kelly,batter,0.5590152951576912,0.6025825735918954
1229334,Central Sparks,P Davies,batter,0.15426193837746843,
1229334,Central Sparks,EL Arlott,bowler,0.2978470811952615,0.4474165781113826
1229334,Central Sparks,TF Brookes,allrounder,0.27366315752233494,0.22718841911788054
1229334,Central Sparks,CK Boycott,allrounder,0.23243121126106592,0.4325627208808078
1229334,Central Sparks,CAE Hill,batter,0.2521092314490728,
1229334,Central Sparks,M Home,batter,0.12554767081244328,
1229334,Central Sparks,Anisha Patel,bowler,0.11579495470922108,0.292209746618584
1229334,Central Sparks,EA Russell,bowler,0.16750027905729184,0.3429205905657335
1229335,Western Storm,FMK Morris,allrounder,0.4208689705088599,0.46429085768857903
1229335,Western Storm,LA Parfitt,batter,0.3418910028846253,0.0
1229335,Western Storm,SN Luff,batter,1.0,0.0035111182396003267
1229335,Western Storm,GM Hennessy,allrounder,0.4284280982801359,0.627683536024288
1229335,Western Storm,NAJ Wraith,batter,0.295181669255406,
1229335,Western Storm,A Griffiths,allrounder,0.5083985904878391,0.18131330098020118
1229335,Western Storm,C Nicholas,bowler,0.2894108690000285,0.2422340437469307
1229335,Western Storm,E Corney,allrounder,0.17542360676875135,0.2347103552519004
1229335,Western Storm,L Filer,bowler,0.12665855317234015,0.2315208382744641
1229335,Western Storm,S Hutchins,bowler,0.08646456811876108,0.20946894631545288
1229335,Western Storm,N Holland,allrounder,0.09201348344653738,0.09494581821089415
1229335,Sunrisers,CL Griffith,batter,0.5133583783723481,
1229335,Sunrisers,AD Carr,batter,0.26368039854022873,
1229335,Sunrisers,AJ Macleod,allrounder,0.3979357733860548,0.21059431290067393
1229335,Sunrisers,ND Dattani,allrounder,0.38555019503226806,0.02285538834959641
1229335,Sunrisers,G Scrivens,allrounder,0.4109633083948094,0.1610092400647247
1229335,Sunrisers,GKS Gole,bowler,0.14939484260320388,0.04904051324564692
1229335,Sunrisers,J Gardner,allrounder,0.41135666032816454,0.1770064909874787
1229335,Sunrisers,KS Castle,allrounder,0.32830915021533935,0.39394573820345774
1229335,Sunrisers,Sonali Patel,bowler,0.12175354398518555,0.46640255397747316
1229335,Sunrisers,KJ Wolfe,bowler,0.09685150358063518,0.26188167553151537
1229335,Sunrisers,E Thorpe,bowler,0.26262612748247166,0.0
1229336,Lightning,SJ Bryce,batter,0.7821749847895861,
1229336,Lightning,B Ellis,allrounder,0.25921600250326166,0.29352991101566955
1229336,Lightning,KE Bryce,allrounder,0.6679166382687136,0.7989149347354263
1229336,Lightning,AJ Freeborn,batter,0.39007977242075875,
1229336,Lightning,LF Higham,bowler,0.270313105894651,0.4824703978865179
1229336,Lightning,T Graves,allrounder,0.40388097504432396,0.6005555991352269
1229336,Lightning,N Harman,bowler,0.23780723012251492,0.10234691992297686
1229336,Lightning,S Pai,batter,0.1526276212214361,
1229336,Lightning,LG Kellogg,bowler,0.01872655056016606,0.11610313311512803
1229336,Lightning,G Ballinger,bowler,0.1993144419454172,0.038568356972847696
1229336,Lightning,AD Presland,bowler,0.1096803561758943,0.23925075761669365
1229336,Northern Diamonds,HJ Armitage,allrounder,0.5266038988186567,0.4677097693616001
1229336,Northern Diamonds,RHM Hopkins,batter,0.18333911631376432,
1229336,Northern Diamonds,SL Kalis,batter,0.6316863720664646,
1229336,Northern Diamonds,A Campbell,batter,0.4665777747054276,
1229336,Northern Diamonds,L Tipton,allrounder,0.1652430674392413,0.0
1229336,Northern Diamonds,BAM Heath,batter,0.4594946407645101,
1229336,Northern Diamonds,AL MacDonald,allrounder,0.3237999439275878,0.24925112674232483
1229336,Northern Diamonds,JL Gunn,allrounder,0.4306839395883309,0.636681463734035
1229336,Northern Diamonds,BA Langston,bowler,0.45405353431849343,0.9152442716629107
1229336,Northern Diamonds,PC Graham,bowler,0.19457766135161786,0.2955746757124029
1229336,Northern Diamonds,KA Levick,bowler,0.15327561005316406,0.8447622147036649
1229337,Southern Vipers,GL Adams,batter,0.8952451949903144,0.7655163687208961
1229337,Southern Vipers,EM McCaughan,batter,0.3810795982279273,
1229337,Southern Vipers,ME Bouchier,batter,0.5543396520655693,0.30971317717180163
1229337,Southern Vipers,CE Dean,allrounder,0.38791955262021754,0.7022567219055044
1229337,Southern Vipers,PJ Scholfield,allrounder,0.3478081260685897,0.5569582038861081
1229337,Southern Vipers,CE Rudd,batter,0.23415224232809964,
1229337,Southern Vipers,TG Norris,bowler,0.2234416860882584,0.7285435310093392
1229337,Southern Vipers,AZ Monaghan,allrounder,0.09079108962043199,0.41662642584008447
1229337,Southern Vipers,ER Chandler,batter,0.18357853470360705,
1229337,Southern Vipers,CM Taylor,allrounder,0.1573164153606635,1.0
1229337,Southern Vipers,PAC Cowdrill,bowler,0.14687478623562406,0.6387842243307127
1229337,South East Stars,KE White,batter,0.32203115919793346,
1229337,South East Stars,A Capsey,allrounder,0.4219595910799785,0.33726593784390335
1229337,South East Stars,A Cranstone,batter,0.3704301038344772,
1229337,South East Stars,M Blythin,batter,0.21114695316741006,
1229337,South East Stars,SE Rowe,batter,0.22846631353941493,
1229337,South East Stars,HV Jones,allrounder,0.21470137515178225,0.2869307306370669
1229337,South East Stars,NE Farrant,bowler,0.22518217460200557,0.6894359596740012
1229337,South East Stars,R Southby,batter,0.2073936127490439,
1229337,South East Stars,E Gray,bowler,0.06736276734307316,0.24739289782916554
1229337,South East Stars,AG Gordon,bowler,0.055524649147669206,0.16763671319431012
1229337,South East Stars,MS Belt,bowler,0.2694008801651805,0.03657857031963384
1229338,Northern Diamonds,HJ Armitage,allrounder,0.5266038988186567,0.4677097693616001
1229338,Northern Diamonds,RHM Hopkins,batter,0.18333911631376432,
1229338,Northern Diamonds,SL Kalis,batter,0.6316863720664646,
1229338,Northern Diamonds,A Campbell,batter,0.4665777747054276,
1229338,Northern Diamonds,AL MacDonald,allrounder,0.3237999439275878,0.24925112674232483
1229338,Northern Diamonds,JL Gunn,allrounder,0.4306839395883309,0.636681463734035
1229338,Northern Diamonds,BAM Heath,batter,0.4594946407645101,
1229338,Northern Diamonds,BA Langston,bowler,0.45405353431849343,0.9152442716629107
1229338,Northern Diamonds,PC Graham,bowler,0.19457766135161786,0.2955746757124029
1229338,Northern Diamonds,HL Fenby,bowler,0.21343250550734338,0.0
1229338,Northern Diamonds,KA Levick,bowler,0.15327561005316406,0.8447622147036649
1229338,Thunder,L Marshall,batter,0.25095449928635793,
1229338,Thunder,GEB Boyce,batter,0.45632106360847857,0.0
1229338,Thunder,L Jackson,allrounder,0.1601402213128486,0.5322072456271846
1229338,Thunder,E Threlkeld,batter,0.35401364165001403,
1229338,Thunder,N Brown,allrounder,0.3786393261868731,0.15048338173910908
1229338,Thunder,DL Collins,batter,0.16384501765107984,
1229338,Thunder,R Duckworth,batter,0.15732973223925717,
1229338,Thunder,AE Dyson,bowler,0.18122715899490052,0.09217613023019161
1229338,Thunder,L Heap,bowler,0.15902004210652826,0.18819345818132713
1229338,Thunder,A Hartley,bowler,0.21966870941178263,0.8195741761574996
1229338,Thunder,HE Jones,bowler,0.15023830492560677,0.6753261196030775
1229339,South East Stars,KE White,batter,0.32203115919793346,
1229339,South East Stars,A Capsey,allrounder,0.4219595910799785,0.33726593784390335
1229339,South East Stars,A Cranstone,batter,0.3704301038344772,
1229339,South East Stars,M Blythin,batter,0.21114695316741006,
1229339,South East Stars,AG Gordon,bowler,0.055524649147669206,0.16763671319431012
1229339,South East Stars,NE Farrant,bowler,0.22518217460200557,0.6894359596740012
1229339,South East Stars,HV Jones,allrounder,0.21470137515178225,0.2869307306370669
1229339,South East Stars,E Gray,bowler,0.06736276734307316,0.24739289782916554
1229339,South East Stars,R Southby,batter,0.2073936127490439,
1229339,South East Stars,GJ Gibbs,allrounder,0.289004787589399,0.08401362364876636
1229339,South East Stars,MS Belt,bowler,0.2694008801651805,0.03657857031963384
1229339,Western Storm,FMK Morris,allrounder,0.4208689705088599,0.46429085768857903
1229339,Western Storm,LA Parfitt,batter,0.3418910028846253,0.0
1229339,Western Storm,SN Luff,batter,1.0,0.0035111182396003267
1229339,Western Storm,GM Hennessy,allrounder,0.4284280982801359,0.627683536024288
1229339,Western Storm,NAJ Wraith,batter,0.295181669255406,
1229339,Western Storm,N Holland,allrounder,0.09201348344653738,0.09494581821089415
1229339,Western Storm,A Griffiths,allrounder,0.5083985904878391,0.18131330098020118
1229339,Western Storm,EM Edgcombe,allrounder,0.19074127566444207,0.006497813714465677
1229339,Western Storm,E Corney,allrounder,0.17542360676875135,0.2347103552519004
1229339,Western Storm,S Hutchins,bowler,0.08646456811876108,0.20946894631545288
1229339,Western Storm,L Filer,bowler,0.12665855317234015,0.2315208382744641
1229340,Southern Vipers,GL Adams,batter,0.8952451949903144,0.7655163687208961
1229340,Southern Vipers,EM McCaughan,batter,0.3810795982279273,
1229340,Southern Vipers,ME Bouchier,batter,0.5543396520655693,0.30971317717180163
1229340,Southern Vipers,CE Dean,allrounder,0.38791955262021754,0.7022567219055044
1229340,Southern Vipers,PJ Scholfield,allrounder,0.3478081260685897,0.5569582038861081
1229340,Southern Vipers,E Windsor,batter,0.3702282637170802,0.0
1229340,Southern Vipers,CE Rudd,batter,0.23415224232809964,
1229340,Southern Vipers,TG Norris,bowler,0.2234416860882584,0.7285435310093392
1229340,Southern Vipers,AZ Monaghan,allrounder,0.09079108962043199,0.41662642584008447
1229340,Southern Vipers,CM Taylor,allrounder,0.1573164153606635,1.0
1229340,Southern Vipers,PAC Cowdrill,bowler,0.14687478623562406,0.6387842243307127
1229340,Sunrisers,AD Carr,batter,0.26368039854022873,
1229340,Sunrisers,CL Griffith,batter,0.5133583783723481,
1229340,Sunrisers,AJ Macleod,allrounder,0.3979357733860548,0.21059431290067393
1229340,Sunrisers,ND Dattani,allrounder,0.38555019503226806,0.02285538834959641
1229340,Sunrisers,G Scrivens,allrounder,0.4109633083948094,0.1610092400647247
1229340,Sunrisers,KS Castle,allrounder,0.32830915021533935,0.39394573820345774
1229340,Sunrisers,J Gardner,allrounder,0.41135666032816454,0.1770064909874787
1229340,Sunrisers,KL Midwood,allrounder,0.2053633038474581,0.13565785512103343
1229340,Sunrisers,Sonali Patel,bowler,0.12175354398518555,0.46640255397747316
1229340,Sunrisers,KJ Wolfe,bowler,0.09685150358063518,0.26188167553151537
1229340,Sunrisers,E Thorpe,bowler,0.26262612748247166,0.0
1229341,Lightning,SJ Bryce,batter,0.7821749847895861,
1229341,Lightning,B Ellis,allrounder,0.25921600250326166,0.29352991101566955
1229341,Lightning,KE Bryce,allrounder,0.6679166382687136,0.7989149347354263
1229341,Lightning,AJ Freeborn,batter,0.39007977242075875,
1229341,Lightning,T Graves,allrounder,0.40388097504432396,0.6005555991352269
1229341,Lightning,LF Higham,bowler,0.270313105894651,0.4824703978865179
1229341,Lightning,N Harman,bowler,0.23780723012251492,0.10234691992297686
1229341,Lightning,S Pai,batter,0.1526276212214361,
1229341,Lightning,LG Kellogg,bowler,0.01872655056016606,0.11610313311512803
1229341,Lightning,S Munro,bowler,0.15274397810714094,0.3572681282150812
1229341,Lightning,AD Presland,bowler,0.1096803561758943,0.23925075761669365
1229341,Central Sparks,E Jones,batter,0.8327814054691225,0.5860931307018512
1229341,Central Sparks,GM Davies,allrounder,0.4712445746247636,
