match_id,team,player,role,batter_score_scaled,bowler_score_scaled
1252268,Northern Diamonds,AL MacDonald,allrounder,0.3237999439275878,0.24925112674232483
1252268,Northern Diamonds,BA Langston,bowler,0.45405353431849343,0.9152442716629107
1252268,Northern Diamonds,HL Fenby,bowler,0.21343250550734338,0.0
1252268,Northern Diamonds,KA Levick,bowler,0.15327561005316406,0.8447622147036649
1252268,Lightning,SJ Bryce,batter,0.7821749847895861,
1252268,Lightning,TT Beaumont,batter,0.42832489719489875,
1252268,Lightning,KE Bryce,allrounder,0.6679166382687136,0.7989149347354263
1252268,Lightning,AJ Freeborn,batter,0.39007977242075875,
1252268,Lightning,LF Higham,bowler,0.270313105894651,0.4824703978865179
1252268,Lightning,ML Kirk,allrounder,0.21005967227148076,
1252268,Lightning,S Pai,batter,0.1526276212214361,
1252268,Lightning,T Graves,allrounder,0.40388097504432396,0.6005555991352269
1252268,Lightning,Y Graves,allrounder,0.20949996749218347,0.27871425819277995
1252268,Lightning,KL Gordon,bowler,0.2017297429728317,0.7963736054596268
1252268,Lightning,S Munro,bowler,0.15274397810714094,0.3572681282150812
1252269,Central Sparks,E Jones,batter,0.8327814054691225,0.5860931307018512
1252269,Central Sparks,GM Davies,allrounder,0.4712445746247636,
1252269,Central Sparks,Marie Kelly,batter,0.5590152951576912,0.6025825735918954
1252269,Central Sparks,AE Jones,batter,0.6765972544182981,
1252269,Central Sparks,M Home,batter,0.12554767081244328,
1252269,Central Sparks,S Butler,allrounder,0.1623268434869423,0.16078544439448733
1252269,Central Sparks,S Glenn,bowler,0.3212499282982713,0.4055116273954674
1252269,Central Sparks,RA Fackrell (CF),allrounder,0.2165000454081828,0.6628374336574072
1252269,Central Sparks,IECM Wong,bowler,0.20963878562812377,0.545220371748887
1252269,Central Sparks,EL Arlott,bowler,0.2978470811952615,0.4474165781113826
1252269,Central Sparks,EA Russell,bowler,0.16750027905729184,0.3429205905657335
1252269,Western Storm,LA Parfitt,batter,0.3418910028846253,0.0
1252269,Western Storm,HC Knight,allrounder,0.7712366917362692,0.09307226439331343
1252269,Western Storm,SN Luff,batter,1.0,0.0035111182396003267
1252269,Western Storm,GM Hennessy,allrounder,0.4284280982801359,0.627683536024288
1252269,Western Storm,NAJ Wraith,batter,0.295181669255406,
1252269,Western Storm,FMK Morris,allrounder,0.4208689705088599,0.46429085768857903
1252269,Western Storm,DR Gibson,allrounder,0.3745885278662698,0.06683163362707609
1252269,Western Storm,A Shrubsole,bowler,0.4865744572567257,0.3178880833036016
1252269,Western Storm,N Harvey,bowler,0.2083253280912734,0.35670189557338505
1252269,Western Storm,MJ Robbins,bowler,0.07527505636729251,0.0
1252269,Western Storm,L Filer,bowler,0.12665855317234015,0.2315208382744641
1252270,South East Stars,BF Smith,allrounder,0.5118465577218909,0.5591872130029364
1252270,South East Stars,AN Davidson-Richards,allrounder,0.37084036048011293,0.25728090120945807
1252270,South East Stars,SIR Dunkley,allrounder,0.6111757072936015,0.2656683471417178
1252270,South East Stars,A Capsey,allrounder,0.4219595910799785,0.33726593784390335
1252270,South East Stars,GJ Gibbs,allrounder,0.289004787589399,0.08401362364876636
1252270,South East Stars,A Cranstone,batter,0.3704301038344772,
1252270,South East Stars,KE White,batter,0.32203115919793346,
1252270,South East Stars,NE Farrant,bowler,0.22518217460200557,0.6894359596740012
1252270,South East Stars,R Southby,batter,0.2073936127490439,
1252270,South East Stars,FR Davies,bowler,0.19151104393029206,0.13779162974935966
1252270,South East Stars,D Gregory,bowler,0.02346778681312387,0.4908596132392379
1252270,Southern Vipers,GL Adams,batter,0.8952451949903144,0.7655163687208961
1252270,Southern Vipers,DN Wyatt,allrounder,0.627236589798195,0.48238138492233934
1252270,Southern Vipers,ME Bouchier,batter,0.5543396520655693,0.30971317717180163
1252270,Southern Vipers,GA Elwiss,allrounder,0.5056855324835839,0.14628206385616344
1252270,Southern Vipers,CE Dean,allrounder,0.38791955262021754,0.7022567219055044
1252270,Southern Vipers,EM McCaughan,batter,0.3810795982279273,
1252270,Southern Vipers,E Windsor,batter,0.3702282637170802,0.0
1252270,Southern Vipers,TG Norris,bowler,0.2234416860882584,0.7285435310093392
1252270,Southern Vipers,CE Rudd,batter,0.23415224232809964,
1252270,Southern Vipers,CM Taylor,allrounder,0.1573164153606635,1.0
1252270,Southern Vipers,AZ Monaghan,allrounder,0.09079108962043199,0.41662642584008447
1252271,Thunder,EL Lamb,allrounder,0.43513450089316397,0.1779060933437395
1252271,Thunder,GEB Boyce,batter,0.45632106360847857,0.0
1252271,Thunder,E Threlkeld,batter,0.35401364165001403,
1252271,Thunder,P Cleary,allrounder,0.22073394988781994,0.009776362228664069
1252271,Thunder,N Brown,allrounder,0.3786393261868731,0.15048338173910908
1252271,Thunder,S Ecclestone,bowler,0.33290081175256037,0.7685220925564437
1252271,Thunder,KL Cross,bowler,0.32810200618167445,0.39742082521463545
1252271,Thunder,L Marshall,batter,0.25095449928635793,
1252271,Thunder,DL Collins,batter,0.16384501765107984,
1252271,Thunder,A Hartley,bowler,0.21966870941178263,0.8195741761574996
1252271,Thunder,HE Jones,bowler,0.15023830492560677,0.6753261196030775
1252271,Sunrisers,CL Griffith,batter,0.5133583783723481,
1252271,Sunrisers,AJ Macleod,allrounder,0.3979357733860548,0.21059431290067393
1252271,Sunrisers,AD Carr,batter,0.26368039854022873,
1252271,Sunrisers,FC Wilson,batter,0.41191967081666736,
1252271,Sunrisers,ND Dattani,allrounder,0.38555019503226806,0.02285538834959641
1252271,Sunrisers,MK Villiers,bowler,0.32075599504363356,0.20790278116608993
1252271,Sunrisers,G Scrivens,allrounder,0.4109633083948094,0.1610092400647247
1252271,Sunrisers,J Gardner,allrounder,0.41135666032816454,0.1770064909874787
1252271,Sunrisers,KS Castle,allrounder,0.32830915021533935,0.39394573820345774
1252271,Sunrisers,GKS Gole,bowler,0.14939484260320388,0.04904051324564692
1252271,Sunrisers,Sonali Patel,bowler,0.12175354398518555,0.46640255397747316
1252272,Western Storm,HC Knight,allrounder,0.7712366917362692,0.09307226439331343
1252272,Western Storm,FMK Morris,allrounder,0.4208689705088599,0.46429085768857903
1252272,Western Storm,SN Luff,batter,1.0,0.0035111182396003267
1252272,Western Storm,GM Hennessy,allrounder,0.4284280982801359,0.627683536024288
1252272,Western Storm,LA Parfitt,batter,0.3418910028846253,0.0
1252272,Western Storm,NAJ Wraith,batter,0.295181669255406,
1252272,Western Storm,DR Gibson,allrounder,0.3745885278662698,0.06683163362707609
1252272,Western Storm,A Shrubsole,bowler,0.4865744572567257,0.3178880833036016
1252272,Western Storm,N Harvey,bowler,0.2083253280912734,0.35670189557338505
1252272,Western Storm,MJ Robbins,bowler,0.07527505636729251,0.0
1252272,Western Storm,L Filer,bowler,0.12665855317234015,0.2315208382744641
1252272,South East Stars,BF Smith,allrounder,0.5118465577218909,0.5591872130029364
1252272,South East Stars,AN Davidson-Richards,allrounder,0.37084036048011293,0.25728090120945807
1252272,South East Stars,SIR Dunkley,allrounder,0.6111757072936015,0.2656683471417178
1252272,South East Stars,A Capsey,allrounder,0.4219595910799785,0.33726593784390335
1252272,South East Stars,KE White,batter,0.32203115919793346,
1252272,South East Stars,A Cranstone,batter,0.3704301038344772,
1252272,South East Stars,NE Farrant,bowler,0.22518217460200557,0.6894359596740012
1252272,South East Stars,GJ Gibbs,allrounder,0.289004787589399,0.08401362364876636
1252272,South East Stars,R Southby,batter,0.2073936127490439,
1252272,South East Stars,FR Davies,bowler,0.19151104393029206,0.13779162974935966
1252272,South East Stars,D Gregory,bowler,0.02346778681312387,0.4908596132392379
1252273,Sunrisers,G Scrivens,allrounder,0.4109633083948094,0.1610092400647247
1252273,Sunrisers,AJ Macleod,allrounder,0.3979357733860548,0.21059431290067393
1252273,Sunrisers,FC Wilson,batter,0.41191967081666736,
1252273,Sunrisers,CL Griffith,batter,0.5133583783723481,
1252273,Sunrisers,ND Dattani,allrounder,0.38555019503226806,0.02285538834959641
1252273,Sunrisers,MK Villiers,bowler,0.32075599504363356,0.20790278116608993
1252273,Sunrisers,AD Carr,batter,0.26368039854022873,
1252273,Sunrisers,J Gardner,allrounder,0.41135666032816454,0.1770064909874787
1252273,Sunrisers,KS Castle,allrounder,0.32830915021533935,0.39394573820345774
1252273,Sunrisers,GKS Gole,bowler,0.14939484260320388,0.04904051324564692
1252273,Sunrisers,KL Coppack,allrounder,0.12136257576936368,0.08807138441268644
1252273,Northern Diamonds,L Winfield,batter,0.4395128664713804,
1252273,Northern Diamonds,HJ Armitage,allrounder,0.5266038988186567,0.4677097693616001
1252273,Northern Diamonds,NR Sciver,allrounder,0.5161535504128602,0.46000595221115753
1252273,Northern Diamonds,SL Kalis,batter,0.6316863720664646,
1252273,Northern Diamonds,KH Brunt,allrounder,0.18237487758717888,0.9285209348988358
1252273,Northern Diamonds,A Campbell,batter,0.4665777747054276,
1252273,Northern Diamonds,JL Gunn,allrounder,0.4306839395883309,0.636681463734035
1252273,Northern Diamonds,AL MacDonald,allrounder,0.3237999439275878,0.24925112674232483
1252273,Northern Diamonds,BA Langston,bowler,0.45405353431849343,0.9152442716629107
1252273,Northern Diamonds,LCN Smith,bowler,0.3150661257052107,0.7160289646626912
1252273,Northern Diamonds,KA Levick,bowler,0.15327561005316406,0.8447622147036649
1252274,Lightning,SJ Bryce,batter,0.7821749847895861,
1252274,Lightning,TT Beaumont,batter,0.42832489719489875,
1252274,Lightning,KE Bryce,allrounder,0.6679166382687136,0.7989149347354263
1252274,Lightning,AJ Freeborn,batter,0.39007977242075875,
1252274,Lightning,SB Odedra,allrounder,0.28598502425504085,0.07360224055042877
1252274,Lightning,T Graves,allrounder,0.40388097504432396,0.6005555991352269
1252274,Lightning,LF Higham,bowler,0.270313105894651,0.4824703978865179
1252274,Lightning,ML Kirk,allrounder,0.21005967227148076,
1252274,Lightning,KL Gordon,bowler,0.2017297429728317,0.7963736054596268
1252274,Lightning,N Harman,bowler,0.23780723012251492,0.10234691992297686
1252274,Lightning,S Munro,bowler,0.15274397810714094,0.3572681282150812
1252274,Thunder,EL Lamb,allrounder,0.43513450089316397,0.1779060933437395
1252274,Thunder,GEB Boyce,batter,0.45632106360847857,0.0
1252274,Thunder,E Threlkeld,batter,0.35401364165001403,
1252274,Thunder,P Cleary,allrounder,0.22073394988781994,0.009776362228664069
1252274,Thunder,N Brown,allrounder,0.3786393261868731,0.15048338173910908
1252274,Thunder,S Ecclestone,bowler,0.33290081175256037,0.7685220925564437
1252274,Thunder,KL Cross,bowler,0.32810200618167445,0.39742082521463545
1252274,Thunder,L Marshall,batter,0.25095449928635793,
1252274,Thunder,DL Collins,batter,0.16384501765107984,
1252274,Thunder,A Hartley,bowler,0.21966870941178263,0.8195741761574996
1252274,Thunder,HE Jones,bowler,0.15023830492560677,0.6753261196030775
1252275,Central Sparks,E Jones,batter,0.8327814054691225,0.5860931307018512
1252275,Central Sparks,M Home,batter,0.12554767081244328,
1252275,Central Sparks,Marie Kelly,batter,0.5590152951576912,0.6025825735918954
1252275,Central Sparks,AE Jones,batter,0.6765972544182981,
1252275,Central Sparks,GM Davies,allrounder,0.4712445746247636,
1252275,Central Sparks,S Butler,allrounder,0.1623268434869423,0.16078544439448733
1252275,Central Sparks,S Glenn,bowler,0.3212499282982713,0.4055116273954674
1252275,Central Sparks,RA Fackrell (CF),allrounder,0.2165000454081828,0.6628374336574072
1252275,Central Sparks,IECM Wong,bowler,0.20963878562812377,0.545220371748887
1252275,Central Sparks,EL Arlott,bowler,0.2978470811952615,0.4474165781113826
1252275,Central Sparks,EA Russell,bowler,0.16750027905729184,0.3429205905657335
1252275,Southern Vipers,GL Adams,batter,0.8952451949903144,0.7655163687208961
1252275,Southern Vipers,DN Wyatt,allrounder,0.627236589798195,0.48238138492233934
1252275,Southern Vipers,ME Bouchier,batter,0.5543396520655693,0.30971317717180163
1252275,Southern Vipers,GA Elwiss,allrounder,0.5056855324835839,0.14628206385616344
1252275,Southern Vipers,CE Dean,allrounder,0.38791955262021754,0.7022567219055044
1252275,Southern Vipers,EM McCaughan,batter,0.3810795982279273,
1252275,Southern Vipers,E Windsor,batter,0.3702282637170802,0.0
1252275,Southern Vipers,TG Norris,bowler,0.2234416860882584,0.7285435310093392
1252275,Southern Vipers,CE Rudd,batter,0.23415224232809964,
1252275,Southern Vipers,AZ Monaghan,allrounder,0.09079108962043199,0.41662642584008447
1252275,Southern Vipers,CM Taylor,allrounder,0.1573164153606635,1.0
1252276,South East Stars,BF Smith,allrounder,0.5118465577218909,0.5591872130029364
1252276,South East Stars,AN Davidson-Richards,allrounder,0.37084036048011293,0.25728090120945807
1252276,South East Stars,C Brewer,allrounder,0.37375765521278026,0.17049075696400737
1252276,South East Stars,KE White,batter,0.32203115919793346,
1252276,South East Stars,A Capsey,allrounder,0.4219595910799785,0.33726593784390335
1252276,South East Stars,A Cranstone,batter,0.3704301038344772,
1252276,South East Stars,GJ Gibbs,allrounder,0.289004787589399,0.08401362364876636
1252276,South East Stars,PA Franklin,batter,0.29755054070554,0.2579274561817345
1252276,South East Stars,KM Chathli,batter,0.1708794608181752,
1252276,South East Stars,D Gregory,bowler,0.02346778681312387,0.4908596132392379
1252276,South East Stars,FR Davies,bowler,0.19151104393029206,0.13779162974935966
1252276,Northern Diamonds,HJ Armitage,allrounder,0.5266038988186567,0.4677097693616001
1252276,Northern Diamonds,RHM Hopkins,batter,0.18333911631376432,
1252276,Northern Diamonds,SL Kalis,batter,0.6316863720664646,
1252276,Northern Diamonds,AL MacDonald,allrounder,0.3237999439275878,0.24925112674232483
1252276,Northern Diamonds,A Campbell,batter,0.4665777747054276,
1252276,Northern Diamonds,SJ Taylor,batter,0.07342742772386333,
1252276,Northern Diamonds,JL Gunn,allrounder,0.4306839395883309,0.636681463734035
1252276,Northern Diamonds,BA Langston,bowler,0.45405353431849343,0.9152442716629107
1252276,Northern Diamonds,LCN Smith,bowler,0.3150661257052107,0.7160289646626912
1252276,Northern Diamonds,PC Graham,bowler,0.19457766135161786,0.2955746757124029
1252276,Northern Diamonds,KA Levick,bowler,0.15327561005316406,0.8447622147036649
1252277,Sunrisers,G Scrivens,allrounder,0.4109633083948094,0.1610092400647247
1252277,Sunrisers,AJ Macleod,allrounder,0.3979357733860548,0.21059431290067393
1252277,Sunrisers,AD Carr,batter,0.26368039854022873,
1252277,Sunrisers,CL Griffith,batter,0.5133583783723481,
1252277,Sunrisers,ND Dattani,allrounder,0.38555019503226806,0.02285538834959641
1252277,Sunrisers,KS Castle,allrounder,0.32830915021533935,0.39394573820345774
1252277,Sunrisers,J Gardner,allrounder,0.41135666032816454,0.1770064909874787
1252277,Sunrisers,GKS Gole,bowler,0.14939484260320388,0.04904051324564692
1252277,Sunrisers,KL Midwood,allrounder,0.2053633038474581,0.13565785512103343
1252277,Sunrisers,K Speed,allrounder,0.057453100192505595,
1252277,Sunrisers,KL Coppack,allrounder,0.12136257576936368,0.08807138441268644
1252277,Lightning,SJ Bryce,batter,0.7821749847895861,
1252277,Lightning,ML Kirk,allrounder,0.21005967227148076,
1252277,Lightning,KE Bryce,allrounder,0.6679166382687136,0.7989149347354263
1252277,Lightning,AJ Freeborn,batter,0.39007977242075875,
1252277,Lightning,LF Higham,bowler,0.270313105894651,0.4824703978865179
1252277,Lightning,SB Odedra,allrounder,0.28598502425504085,0.07360224055042877
1252277,Lightning,T Graves,allrounder,0.40388097504432396,0.6005555991352269
1252277,Lightning,S Pai,batter,0.1526276212214361,
1252277,Lightning,Y Graves,allrounder,0.20949996749218347,0.27871425819277995
1252277,Lightning,KL Gordon,bowler,0.2017297429728317,0.7963736054596268
1252277,Lightning,S Munro,bowler,0.15274397810714094,0.3572681282150812
1252278,Central Sparks,E Jones,batter,0.8327814054691225,0.5860931307018512
1252278,Central Sparks,M Home,batter,0.12554767081244328,
1252278,Central Sparks,P Davies,batter,0.15426193837746843,
1252278,Central Sparks,GM Davies,allrounder,0.4712445746247636,
1252278,Central Sparks,S Butler,allrounder,0.1623268434869423,0.16078544439448733
1252278,Central Sparks,CK Boycott,allrounder,0.23243121126106592,0.4325627208808078
1252278,Central Sparks,S Glenn,bowler,0.3212499282982713,0.4055116273954674
1252278,Central Sparks,IECM Wong,bowler,0.20963878562812377,0.545220371748887
1252278,Central Sparks,RA Fackrell (CF),allrounder,0.2165000454081828,0.6628374336574072
1252278,Central Sparks,GK Davis,bowler,0.19542338659149622,0.4912667308366721
1252278,Central Sparks,EA Russell,bowler,0.16750027905729184,0.3429205905657335
1252278,Thunder,EL Lamb,allrounder,0.43513450089316397,0.1779060933437395
1252278,Thunder,GEB Boyce,batter,0.45632106360847857,0.0
1252278,Thunder,E Threlkeld,batter,0.35401364165001403,
1252278,Thunder,P Cleary,allrounder,0.22073394988781994,0.009776362228664069
1252278,Thunder,N Brown,allrounder,0.3786393261868731,0.15048338173910908
1252278,Thunder,R Duckworth,batter,0.15732973223925717,
1252278,Thunder,L Jackson,allrounder,0.1601402213128486,0.5322072456271846
1252278,Thunder,L Marshall,batter,0.25095449928635793,
1252278,Thunder,DL Collins,batter,0.16384501765107984,
1252278,Thunder,A Hartley,bowler,0.21966870941178263,0.8195741761574996
1252278,Thunder,HE Jones,bowler,0.15023830492560677,0.6753261196030775
1252279,Western Storm,LA Parfitt,batter,0.3418910028846253,0.0
1252279,Western Storm,FMK Morris,allrounder,0.4208689705088599,0.46429085768857903
1252279,Western Storm,SN Luff,batter,1.0,0.0035111182396003267
1252279,Western Storm,GM Hennessy,allrounder,0.4284280982801359,0.627683536024288
1252279,Western Storm,KL George,allrounder,0.2156603036064039,0.2289683574440953
1252279,Western Storm,NAJ Wraith,batter,0.295181669255406,
1252279,Western Storm,DR Gibson,allrounder,0.3745885278662698,0.06683163362707609
1252279,Western Storm,N Harvey,bowler,0.2083253280912734,0.35670189557338505
1252279,Western Storm,E Corney,allrounder,0.17542360676875135,0.2347103552519004
1252279,Western Storm,MJ Robbins,bowler,0.07527505636729251,0.0
1252279,Western Storm,L Filer,bowler,0.12665855317234015,0.2315208382744641
1252279,Southern Vipers,GL Adams,batter,0.8952451949903144,0.7655163687208961
1252279,Southern Vipers,DN Wyatt,allrounder,0.627236589798195,0.48238138492233934
1252279,Southern Vipers,ME Bouchier,batter,0.5543396520655693,0.30971317717180163
1252279,Southern Vipers,EM McCaughan,batter,0.3810795982279273,
1252279,Southern Vipers,LK Bell,bowler,0.19667584023778814,0.5636933193848911
1252279,Southern Vipers,TG Norris,bowler,0.2234416860882584,0.7285435310093392
1252279,Southern Vipers,CE Rudd,batter,0.23415224232809964,
1252279,Southern Vipers,CM Taylor,allrounder,0.1573164153606635,1.0
1252279,Southern Vipers,E Windsor,batter,0.3702282637170802,0.0
1252279,Southern Vipers,AZ Monaghan,allrounder,0.09079108962043199,0.41662642584008447
1252279,Southern Vipers,CE Dean,allrounder,0.38791955262021754,0.7022567219055044
1252280,Western Storm,FMK Morris,allrounder,0.4208689705088599,0.46429085768857903
1252280,Western Storm,GM Hennessy,allrounder,0.4284280982801359,0.627683536024288
1252280,Western Storm,SN Luff,batter,1.0,0.0035111182396003267
1252280,Western Storm,A Griffiths,allrounder,0.5083985904878391,0.18131330098020118
1252280,Western Storm,DR Gibson,allrounder,0.3745885278662698,0.06683163362707609
1252280,Western Storm,NAJ Wraith,batter,0.295181669255406,
1252280,Western Storm,B Gammon,batter,0.0,
1252280,Western Storm,C Skelton,allrounder,0.31867562336223676,0.0
1252280,Western Storm,J Roberts,bowler,0.0,0.0
1252280,Western Storm,L Filer,bowler,0.12665855317234015,0.2315208382744641
1252280,Western Storm,S Hutchins,bowler,0.08646456811876108,0.20946894631545288
1252280,Northern Diamonds,L Winfield,batter,0.4395128664713804,
1252280,Northern Diamonds,HJ Armitage,allrounder,0.5266038988186567,0.4677097693616001
1252280,Northern Diamonds,SL Kalis,batter,0.6316863720664646,
1252280,Northern Diamonds,L Dobson,batter,0.178586787481787,
1252280,Northern Diamonds,BAM Heath,batter,0.4594946407645101,
1252280,Northern Diamonds,JL Gunn,allrounder,0.4306839395883309,0.636681463734035
1252280,Northern Diamonds,BA Langston,bowler,0.45405353431849343,0.9152442716629107
1252280,Northern Diamonds,LCN Smith,bowler,0.3150661257052107,0.7160289646626912
1252280,Northern Diamonds,PC Graham,bowler,0.19457766135161786,0.2955746757124029
1252280,Northern Diamonds,KA Levick,bowler,0.15327561005316406,0.8447622147036649
1252280,Northern Diamonds,EF Telford,bowler,,0.0
1252281,South East Stars,BF Smith,allrounder,0.5118465577218909,0.5591872130029364
1252281,South East Stars,AN Davidson-Richards,allrounder,0.37084036048011293,0.25728090120945807
1252281,South East Stars,KE White,batter,0.32203115919793346,
1252281,South East Stars,A Capsey,allrounder,0.4219595910799785,0.33726593784390335
1252281,South East Stars,A Cranstone,batter,0.3704301038344772,
1252281,South East Stars,KM Chathli,batter,0.1708794608181752,
1252281,South East Stars,PA Franklin,batter,0.29755054070554,0.2579274561817345
1252281,South East Stars,GJ Gibbs,allrounder,0.289004787589399,0.08401362364876636
1252281,South East Stars,K Moore,allrounder,0.29271305878373144,0.15953427417005592
1252281,South East Stars,Emma Jones,allrounder,0.1978682559450943,0.27015823947091605
1252281,South East Stars,D Gregory,bowler,0.02346778681312387,0.4908596132392379
1252281,Lightning,SJ Bryce,batter,0.7821749847895861,
1252281,Lightning,B Harmer,batter,0.17538747766569274,
1252281,Lightning,KE Bryce,allrounder,0.6679166382687136,0.7989149347354263
1252281,Lightning,AJ Freeborn,batter,0.39007977242075875,
1252281,Lightning,T Graves,allrounder,0.40388097504432396,0.6005555991352269
1252281,Lightning,E Claridge,batter,0.19064637071517235,
1252281,Lightning,KL Gordon,bowler,0.2017297429728317,0.7963736054596268
1252281,Lightning,S Munro,bowler,0.15274397810714094,0.3572681282150812
1252281,Lightning,Y Graves,allrounder,0.20949996749218347,0.27871425819277995
1252281,Lightning,G Ballinger,bowler,0.1993144419454172,0.038568356972847696
1252281,Lightning,J Groves,bowler,0.0,0.0
1252282,Sunrisers,CL Griffith,batter,0.5133583783723481,
1252282,Sunrisers,G Scrivens,allrounder,0.4109633083948094,0.1610092400647247
1252282,Sunrisers,AJ Macleod,allrounder,0.3979357733860548,0.21059431290067393
